0.03174763792702109, 0.0010949265294460783
0.04487295219057835, 0.0026467604869680494
0.09606954539204107, 0.01348170784381065
0.19930841081035755, 0.04684526062025804
0.42670400507728284, 0.10676773078654887
0.5735113534037911, 0.12490721012473925
0.7516719750641915, 0.13118482512124055
0.9976522313098679, 0.12863678097971468
1.5594384899955835, 0.10266044406226223
2.0828179381902836, 0.08273710710411532
2.712722738444572, 0.06733746200588375
2.9071005449442064, 0.06164867929730535
0.03445327767469563, 0.0009177387000549033
0.04544113010323195, 0.0017023537453393577
0.062238790658481445, 0.0036225103428386644
0.12433906393026031, 0.01656488784389125
0.23472744832821837, 0.0482440006812086
0.36921997550199764, 0.08355251946204313
0.5592590981166127, 0.11435483770131322
0.7756924434947093, 0.12010210916273906
0.9606954539204103, 0.1166199843571979
1.2048872016983752, 0.10469394755222089
1.8598202903879446, 0.07283338445424153
2.3472744832821824, 0.056440494575960155
2.943910031257599, 0.03850182269450587
