1.000e+00 9.403e-18 2.123e-17 3.063e-17
2.783e+00 9.402e-18 3.893e-17 4.833e-17
7.743e+00 9.395e-18 4.453e-17 5.392e-17
2.154e+01 9.345e-18 2.977e-17 3.912e-17
5.995e+01 8.989e-18 1.233e-17 2.132e-17
1.668e+02 7.307e-18 3.260e-18 1.057e-17
4.642e+02 3.992e-18 5.327e-19 4.525e-18
1.292e+03 1.294e-18 5.324e-20 1.348e-18
3.594e+03 2.466e-19 3.130e-21 2.497e-19
1.000e+04 2.295e-20 9.278e-23 2.304e-20
