204.04737705683561, 1.7476186253788484
232.15530510675546, 1.9808327882208205
259.4375157093882, 2.2451295875642536
290.9669454429442, 2.554367575827924
328.6819472862272, 2.88426162077897
407.55899648367415, 3.540432881346724
514.5179392188726, 4.329510158385326
647.2404984370606, 5.155746421352013
777.1368803910934, 5.7999148943775545
963.7172661707187, 6.624495004243686
1165.4851399056038, 7.340039290274596
1394.4393203945838, 7.949837119709828
1704.7023666347852, 8.545419731008385
2091.54894476863, 8.979018149454662
2484.672702585964, 9.257129606057998
3059.603155331145, 9.400510998605316
3595.870220763564, 9.437703376078986
4241.441120633858, 9.261929416469645
5038.975206573378, 9.055089782695488
5901.278630736618, 8.686476588442961
6936.119994594259, 8.207456150052975
8390.124463095945, 7.580613365367613
9826.256273549212, 7.0547278974363845
